file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\index.html,1,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,14
projects\index.html,2,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,15
projects\index.html,3,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,5
projects\index.html,4,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,21
projects\index.html,5,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,69
projects\index.html,6,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,25
projects\index.html,7,html,fbe1177f,jackyzhangkaijie@outlook.com,2025-01-10,23:23:39,-08:00,2025-01-10T23:23:39-08:00,0,42
projects\index.html,8,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,6
projects\index.html,9,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,5
projects\index.html,10,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,0
projects\index.html,11,html,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,42
projects\index.html,12,html,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,27
projects\index.html,13,html,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\index.html,14,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,2
projects\index.html,15,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,82
projects\index.html,16,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,3
projects\index.html,17,html,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,49
projects\index.html,18,html,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,48
projects\index.html,19,html,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\index.html,20,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,6
projects\index.html,21,html,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,6
contact\index.html,1,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,14
contact\index.html,2,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,15
contact\index.html,3,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,5
contact\index.html,4,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,21
contact\index.html,5,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,69
contact\index.html,6,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,24
contact\index.html,7,html,fbe1177f,jackyzhangkaijie@outlook.com,2025-01-10,23:23:39,-08:00,2025-01-10T23:23:39-08:00,0,42
contact\index.html,8,html,b1548763,Kaijie Zhang (Laplace),2025-01-25,23:20:34,-08:00,2025-01-25T23:20:34-08:00,0,49
contact\index.html,9,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,6
contact\index.html,10,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,5
contact\index.html,11,html,b1548763,Kaijie Zhang (Laplace),2025-01-25,23:20:34,-08:00,2025-01-25T23:20:34-08:00,0,0
contact\index.html,12,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,0
contact\index.html,13,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,18
contact\index.html,14,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,0
contact\index.html,15,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,72
contact\index.html,16,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,6
contact\index.html,17,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,10
contact\index.html,18,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,34
contact\index.html,19,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,7
contact\index.html,20,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,0
contact\index.html,21,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,6
contact\index.html,22,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,7
contact\index.html,23,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,23
contact\index.html,24,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,7
contact\index.html,25,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,0
contact\index.html,26,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,6
contact\index.html,27,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,7
contact\index.html,28,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,32
contact\index.html,29,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,7
contact\index.html,30,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,0
contact\index.html,31,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,22
contact\index.html,32,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,6
contact\index.html,33,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,0
contact\index.html,34,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,6
contact\index.html,35,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,6
